id,id_transaksi,item,tanggal
29392,1JC-22041829006,NEOBOARD 4MM 1200X2400,2022/4/18
29393,1JC-22041829006,CATYLAC INTERIOR MOONSTONE 44130 5KG DS BR MB,2022/4/18
29394,1JC-22041829006,GYPSUM KNAUF REGULER 9X1200X2400,2022/4/18
29395,1JC-22041829006,# ISOLASI/PERBAN GYPSUM,2022/4/18
29396,1JC-22041829006,CORNIS A PLUS ADHESIVE 20KG,2022/4/18
29424,1JC-22041829021,LEM PVC TRUGLUE 60GR,2022/4/18
29425,1JC-22041829021,TRILLIUN PUREFLO ELBOW AW 3/4,2022/4/18
29426,1JC-22041829021,PVC PLUG AW 1/2,2022/4/18
29427,1JC-22041829021,PVC TEE AW 1X3/4,2022/4/18
29428,1JC-22041829021,PVC ELBOW AW 1,2022/4/18
29429,1JC-22041829021,PVC VALVE SOCKET AW 3/4,2022/4/18
29430,1JC-22041829021,PVC REDUCER SOCKET AW 3X2,2022/4/18
29431,1JC-22041829021,PVC UNION SOCKET AW 3/4,2022/4/18
29432,1JC-22041829021,PVC VALVE SOCKET AW 1,2022/4/18
29433,1JC-22041829021,PVC VALVE SOCKET AW 1X3/4,2022/4/18
29434,1JC-22041829021,UNNU SEAL TAPE 01,2022/4/18
29826,1JC-22041931050,LEM PVC TRUGLUE 400GR,2022/4/19
29827,1JC-22041931050,# PELAMPUNG KUNINGAN HSJ 1/2,2022/4/19
29828,1JC-22041931050,UNNU SEAL TAPE 01,2022/4/19
29829,1JC-22041931050,PVC UNION SOCKET AW 1,2022/4/19
29830,1JC-22041931050,PVC VALVE SOCKET AW 1,2022/4/19
29831,1JC-22041931050,# BALLVALVE JIA RONG 3/4,2022/4/19
29832,1JC-22041931050,PVC SOCKET AW 1,2022/4/19
29833,1JC-22041931050,UNNU TUSEN KLEP 1,2022/4/19
29834,1JC-22041931050,PVC ELBOW AW 1,2022/4/19
29835,1JC-22041931050,# BALLVALVE JIA RONG 1,2022/4/19
29836,1JC-22041931050,PVC VALVE SOCKET AW 1/2,2022/4/19
29837,1JC-22041931050,PVC REDUCER SOCKET AW 1X1/2,2022/4/19
30926,1JC-22042412010,PIPA PUTIH MASPION AW3/4,2022/4/24
30927,1JC-22042412010,# KLEM PIPA GALVANIS 3/4 INC,2022/4/24
30928,1JC-22042412010,# FOOT KLEP KUNINGAN BONUCCI 3/4,2022/4/24
30929,1JC-22042412010,TRILLIUN PUREFLO TEE AW 1/2,2022/4/24
30930,1JC-22042412010,PVC ELBOW AW 3/4,2022/4/24
30931,1JC-22042412010,PVC PLUG AW 3/4,2022/4/24
30932,1JC-22042412010,# BALLVALVE MDN PVC+GG STAINLESS 1/2 (SN0104),2022/4/24
30933,1JC-22042412010,UNNU SEAL TAPE 01,2022/4/24
30934,1JC-22042412010,PVC VALVE SOCKET AW 3/4,2022/4/24
30935,1JC-22042412010,PVC REDUCER SOCKET AW 3/4X1/2,2022/4/24
30936,1JC-22042412010,PIPA WAVIN AW 3/4,2022/4/24
30937,1JC-22042412010,# PAKU BETON 1,2022/4/24
30938,1JC-22042412010,# WATER MUR SOLIGEN 1X3/4INC CN007,2022/4/24
30939,1JC-22042412010,PVC PLUG AW 1/2,2022/4/24
31188,1JC-22042431058,# BALLVALVE PVC SOLIGEN TAIWAN 1/2 CN001,2022/4/24
31189,1JC-22042431058,TRILLIUN PUREFLO TEE AW 1/2,2022/4/24
31190,1JC-22042431058,PVC FAUCET ELBOW AW 1,2022/4/24
31191,1JC-22042431058,UNNU SEAL TAPE 01,2022/4/24
31192,1JC-22042431058,PVC FAUCET ELBOW MI AW 1/2,2022/4/24
31193,1JC-22042431058,L16-1/2F EC,2022/4/24
31194,1JC-22042431058,PVC FAUCET SOCKET AW 1/2,2022/4/24
31195,1JC-22042431058,PVC ELBOW AW 1/2,2022/4/24
31196,1JC-22042431058,DOUBLE NEPEL 1/2 AW RUCIKA,2022/4/24
31197,1JC-22042431058,# SOCK T DRAT LUAR TS 11-R (CA0034),2022/4/24
31198,1JC-22042431058,PVC FAUCET SOCKET AW 3/4,2022/4/24
31199,1JC-22042431058,PVC REDUCER SOCKET AW 3/4X1/2,2022/4/24
31200,1JC-22042431058,# KNEE 1/2 DRAT DALAM (AJ0183),2022/4/24
31201,1JC-22042431058,# SAMBUNGAN SYC 922 KNEE,2022/4/24
33308,1JC-22050729013,# BENANG BOL/WOL PUTIH,2022/5/7
33309,1JC-22050729013,NIPPON KUAS ROLLER 9INC 1000,2022/5/7
33310,1JC-22050729013,NIPPON ROAD LINE PAINT BLACK 5K,2022/5/7
33311,1JC-22050729013,# KAPI GAGANG KARET 3 INC,2022/5/7
33312,1JC-22050729013,# TIMBA COR ORANGE TC15,2022/5/7
33313,1JC-22050729013,# KUAS CAT 633 ETERNA 5 INC,2022/5/7
33314,1JC-22050729013,NIPPON ROAD LINE PAINT YELLOW 5K,2022/5/7
33315,1JC-22050729013,NIPPON THINNER A SPECIAL 3.8L,2022/5/7
33316,1JC-22050729013,# BAK CAT MIRING ABU-ABU,2022/5/7
33317,1JC-22050729013,# KUAS CAT 633 ETERNA 4 INC,2022/5/7
33318,1JC-22050729013,# ISOLASI KERTAS 1 NACI,2022/5/7
33319,1JC-22050729013,# KAIN MAJUN WARNA,2022/5/7
33320,1JC-22050729013,# CUTTER PUTAR HI-TEC,2022/5/7
33321,1JC-22050729013,SARUNG TANGAN KATUN PUTIH GELANG MERAH KUDA,2022/5/7
33335,1JC-22050729025,NIPSEA AUTOLUX 66-1744 MUFFLER BLACK 0.3L,2022/5/7
33336,1JC-22050729025,TUTUP PAGAR 3D KUBUS BLACK UK.1MX50M (MASTER ART),2022/5/7
33337,1JC-22050729025,ATAP SPANDEX TRANSPARAN MEGA ROOF 4 MTR (AST4),2022/5/7
33338,1JC-22050729025,# KUAS CAT 633 ETERNA 2 1/2 INC,2022/5/7
33339,1JC-22050729025,"# KABEL TIES HITAM 3,6X400 PIMERO",2022/5/7
33340,1JC-22050729025,AQUAPROOF ABU-ABU TUA 061 1KG,2022/5/7
33341,1JC-22050729025,KARPET TALANG MERAH UK.90CMX50MTR (GOLD COIN),2022/5/7
33342,1JC-22050729025,# ALDO MAGNETIC SOCK NUT SETTER 8MMX65,2022/5/7
33343,1JC-22050729025,# DRILLING 5X20,2022/5/7
33344,1JC-22050729025,# SERAT FIBER 29CMX46CM,2022/5/7
33345,1JC-22050729025,SPANDEX 0.30X4MTR UTOMODECK (ROOFING U575 UTOMOCO,2022/5/7
33396,1JC-22050729049,KRAN 406 C-TG (A 8) 1/2 ONDA,2022/5/7
33397,1JC-22050729049,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/5/7
33398,1JC-22050729049,# TOMBOL ALAT CLOSET DUAL FLASH TECHPLAST (MJ0001,2022/5/7
33399,1JC-22050729049,# ISARPLAS TUBE 40 GR,2022/5/7
33400,1JC-22050729049,FLUSSO KRAN PBL1 KWT ZC-S (661),2022/5/7
33401,1JC-22050729049,WEAVED STAINLESS FLEXIBLE 4212-21A 60,2022/5/7
33402,1JC-22050729049,# LEM G SUPER,2022/5/7
33403,1JC-22050729049,AQUAPROOF PUTIH 011 1KG,2022/5/7
33404,1JC-22050729049,# KARET MONOBLOCK 48MM (SH0050),2022/5/7
33405,1JC-22050729049,DUPON HAND SHOWER 6601-P1,2022/5/7
33406,1JC-22050729049,PVC PLUG AW 1/2,2022/5/7
33697,1JC-22050831002,# KAIN MAJUN WARNA,2022/5/8
33698,1JC-22050831002,MONDEA SELANG TIMBANG CLEAR 1/4X100M,2022/5/8
33699,1JC-22050831002,# ISOLASI KERTAS 1 NACI,2022/5/8
33700,1JC-22050831002,# BAK CAT MIRING ABU-ABU,2022/5/8
33701,1JC-22050831002,# KUAS CAT 633 ETERNA 4 INC,2022/5/8
33702,1JC-22050831002,# KAPI GAGANG KARET 4 INC,2022/5/8
33703,1JC-22050831002,SARUNG TANGAN KATUN PUTIH GELANG MERAH KUDA,2022/5/8
33704,1JC-22050831002,NIPPE 2000-454 RED CHILLI 1L,2022/5/8
33705,1JC-22050831002,# AMPLAS DUCO TOYOSAKI 150,2022/5/8
33706,1JC-22050831002,ACE 110MM COVER + FRAME MINI ROLLER BUDGET,2022/5/8
33707,1JC-22050831002,# AMPLAS DUCO TOYOSAKI 180,2022/5/8
33865,1JC-22050912021,WALL TAP HS-W102C SS,2022/5/9
33866,1JC-22050912021,# DOUBLE NEPEL STAINLESS 1/2X1/2,2022/5/9
33867,1JC-22050912021,# SEKRUP GYPSUM 1 1/4X6,2022/5/9
33868,1JC-22050912021,"PIPA WP RED 16-50MTR PN 12,5 (PIPA PANAS)",2022/5/9
33869,1JC-22050912021,VISER X10 (FISHER),2022/5/9
33870,1JC-22050912021,VISER X6 (FISHER),2022/5/9
33871,1JC-22050912021,# KLEM KABEL MASKO 9,2022/5/9
33872,1JC-22050912021,KLEM 16MM PUTIH WESTPEX,2022/5/9
33873,1JC-22050912021,L16-1/2F COOPER,2022/5/9
33874,1JC-22050912021,PIPA PEX BIRU 20-50MTR COLD (PIPA DINGIN BIRU),2022/5/9
33875,1JC-22050912021,# RING 8X20,2022/5/9
33876,1JC-22050912021,# TAPPING JF 10X2,2022/5/9
33877,1JC-22050912021,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/5/9
33878,1JC-22050912021,S16-1/2F COOPER,2022/5/9
34345,1JC-22051112018,ISOLASI DAIMARU ALUMINIUM FOIL 48X40Y,2022/5/11
34346,1JC-22051112018,TRILLIUN PUREFLO TEE AW 1/2,2022/5/11
34347,1JC-22051112018,TRILLIUN PUREFLO VALVE SOCK AW 1/2,2022/5/11
34348,1JC-22051112018,EISEN JAPAN LOCK NUT PLUG PP 20 ACC-0016,2022/5/11
34349,1JC-22051112018,# KRAN COMPRESSOR 1/4 CHROME HI-TEC,2022/5/11
34350,1JC-22051112018,V-TECH VT ALL PURPOSE SEALANT WHITE 270ML VT-201,2022/5/11
34351,1JC-22051112018,ALDO FOOT KLEP PVC ROYAL 3/4,2022/5/11
34352,1JC-22051112018,# KIKIR SEGITIGA GAGANG 4INC CPT NATIONAL,2022/5/11
34353,1JC-22051112018,# KIKIR SEGITIGA BLITZ 4INC,2022/5/11
34354,1JC-22051112018,# ALDO COUPLER 20 SF,2022/5/11
34355,1JC-22051112018,# BLOW LAMP TORCH MULTIPURPOSE 920,2022/5/11
34604,1JC-22051212021,# OBENG MAGNET GG KARET 4X6 + CPT NATIONAL PH2X100,2022/5/12
34605,1JC-22051212021,# TOHO DIAMOND WHEEL TURBO GRANIT 4/105MM,2022/5/12
34606,1JC-22051212021,LEM PVC TRUGLUE 400GR,2022/5/12
34607,1JC-22051212021,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/5/12
34608,1JC-22051212021,# BETEL TOPI RRT 12INC,2022/5/12
34609,1JC-22051212021,# OBENG TESPEN KECIL 100-250V CPT 145M BENING+OREN,2022/5/12
34610,1JC-22051212021,"# WD 4X1,2 CUTTING WELL",2022/5/12
34611,1JC-22051212021,# SARUNG TANGAN BINTIK KUNING,2022/5/12
34612,1JC-22051212021,# PAKU BETON 2,2022/5/12
34613,1JC-22051212021,# SEKRUP GYPSUM 2X6,2022/5/12
34614,1JC-22051212021,# KAWAT BENDRAT 20KG,2022/5/12
34615,1JC-22051212021,# MATA GERGAJI SANDFLEX 24T,2022/5/12
34616,1JC-22051212021,BOSCH SDS PLUS 1 DRIL BIT6MMX150/210MM 2608680264,2022/5/12
34617,1JC-22051212021,BOSCH SDS PLUS 1 DRIL BIT 10MMX100/160MM2608680273,2022/5/12
34618,1JC-22051212021,# WD BATU SLEP 100X6X16MM 4INC OREN&MERAH,2022/5/12
34619,1JC-22051212021,# ISOLASI NACI HITAM LISTRIK 7MMX3/4,2022/5/12
34620,1JC-22051212021,PALU GODAM 4KG ZZ ONE (3234),2022/5/12
34621,1JC-22051212021,# METERAN ISCO 5M,2022/5/12
34622,1JC-22051212021,BOSCH SDS PLUS 1 DRIL BIT 8MMX100/160MM 2608680270,2022/5/12
34623,1JC-22051212021,# OBENG MAGNET GG KARET 5X6 - CPT NATIONAL 6X125,2022/5/12
34624,1JC-22051212021,7INC LINESMAN PLIERS (STHT84035-8),2022/5/12
34625,1JC-22051212021,# STANG GERGAJI GAGANG KARET BISON 8730,2022/5/12
34626,1JC-22051212021,# LINGGIS 7/8 PANJANG,2022/5/12
34627,1JC-22051212021,# BODEM + GAGANG 3LB,2022/5/12
34905,1JC-22051329010,# OBENG BOLAK BALIK AMERIKA 6 INC,2022/5/13
34906,1JC-22051329010,# SEKRUP GYPSUM 3/4X6,2022/5/13
34907,1JC-22051329010,# SEKRUP GYPSUM 1 1/4X6,2022/5/13
34908,1JC-22051329010,SENTINEL COMBINATIOUN PLIER 8INC-200MM HT-0016,2022/5/13
34909,1JC-22051329010,STOP KONTAK TANPA KABEL 2LBG GNID-102 GONGNIU(80),2022/5/13
34910,1JC-22051329010,# OBENG TESPEN KECIL 100-250V CPT 145M BENING+OREN,2022/5/13
34911,1JC-22051329010,# MATA OBENG COKLAT+LIMITER,2022/5/13
34912,1JC-22051329010,# ISI CUTTER KENKO L-150 (CX021),2022/5/13
34913,1JC-22051329010,SARUNG TANGAN KATUN PUTIH GELANG MERAH KUDA,2022/5/13
34914,1JC-22051329010,# CUTTER KENKO L500,2022/5/13
34915,1JC-22051329010,# PALU KAMBING FUKUNG 0.25 GAGANG KAYU,2022/5/13
34916,1JC-22051329010,ACE 7 SCRAPER PLASTERBOARD,2022/5/13
34917,1JC-22051329010,ACE 9 SCRAPER PLASTERBOARD,2022/5/13
36208,1JC-22051912049,HOME CARE PAINT BRUSH WHITE 2 INC,2022/5/19
36209,1JC-22051912049,# SELANG FLEXIBLE 60CM DUMBO,2022/5/19
36210,1JC-22051912049,PVC ELBOW D1 1/2,2022/5/19
36211,1JC-22051912049,# THINNER A SPECIAL HI GLOSS BOTOL 1 LITER SRIKAYA,2022/5/19
36212,1JC-22051912049,S16-1/2F NYLON,2022/5/19
36213,1JC-22051912049,# SAMBUNGAN S16 KUNINGAN (AJ0051),2022/5/19
36214,1JC-22051912049,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/5/19
36215,1JC-22051912049,# SELANG PIPA AIR PANAS ORANGE MYWA 1/2 100M,2022/5/19
36216,1JC-22051912049,TRILLIUN BASIC ELBOW TS 1/2 ABU,2022/5/19
36217,1JC-22051912049,PVC TEE D 1 1/2,2022/5/19
36218,1JC-22051912049,LEM PVC TRUGLUE 60GR,2022/5/19
36219,1JC-22051912049,PIPA WAVIN D 1 1/2,2022/5/19
36220,1JC-22051912049,2IN1 ZINC CHROMATE NP3114 BLACK 1KG,2022/5/19
37338,1JC-22052331043,# WATER MUR SOLIGEN 1INC CN008,2022/5/23
37339,1JC-22052331043,PVC VALVE SOCKET AW 1,2022/5/23
37340,1JC-22052331043,C-MART PLASTIC CUTTER BLADE A0003B (SPARE BLADES),2022/5/23
37341,1JC-22052331043,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/5/23
37342,1JC-22052331043,TRILLIUN PUREFLO VALVE SOCK AW 1/2X3/4 ABU,2022/5/23
37343,1JC-22052331043,TRILLIUN PUREFLO ELBOW AW 1,2022/5/23
37344,1JC-22052331043,PIPA WAVIN AW 1,2022/5/23
37345,1JC-22052331043,SEMEN PUTIH TIGA RODA WC 1KG,2022/5/23
37346,1JC-22052331043,PVC TEE AW 1X3/4,2022/5/23
37347,1JC-22052331043,# DOUBLE NEPEL STAINLESS 1/2X1/2,2022/5/23
37348,1JC-22052331043,PVC SOCKET AW 1,2022/5/23
37349,1JC-22052331043,PIPA WAVIN AW 3/4,2022/5/23
37350,1JC-22052331043,TRILLIUN PUREFLO ELBOW AW 3/4,2022/5/23
37351,1JC-22052331043,UNNU BALLVALVE PVC PVBV02 3/4,2022/5/23
37740,1JC-22052512045,L16-1/2M COOPER,2022/5/25
37741,1JC-22052512045,L16-1/2F COOPER,2022/5/25
37742,1JC-22052512045,# ISARPLAS TUBE 40 GR,2022/5/25
37743,1JC-22052512045,POWER FIT ELBOW AW 1/2,2022/5/25
37744,1JC-22052512045,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/5/25
37745,1JC-22052512045,T20 COOPER,2022/5/25
37746,1JC-22052512045,PVC ELBOW D1 1/4,2022/5/25
37747,1JC-22052512045,L20-1/2M COOPER,2022/5/25
37748,1JC-22052512045,L20-1/2F COOPER,2022/5/25
37749,1JC-22052512045,T16 COOPER,2022/5/25
37750,1JC-22052512045,PVC PLUG AW 1/2,2022/5/25
37751,1JC-22052512045,S20-1/2F COOPER,2022/5/25
37752,1JC-22052512045,# DOUBLE NEPEL STAINLESS 1/2X1/2,2022/5/25
37753,1JC-22052512045,"PIPA WP RED 20-50MTR PN 12,5 (PIPA PANAS)",2022/5/25
39349,1JC-22060229004,UNNU BALLVALVE PVC PVBV02 3/4,2022/6/2
39350,1JC-22060229004,# HEAVY DUTY PIPE WRENCH WG02 8 MAXPOWER 04012080,2022/6/2
39351,1JC-22060229004,# KAPI SET 4PCS ETERNA,2022/6/2
39352,1JC-22060229004,PVC VALVE SOCKET AW 3/4,2022/6/2
39353,1JC-22060229004,WASHI TAPE 002 24MMX15M,2022/6/2
39354,1JC-22060229004,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/6/2
39355,1JC-22060229004,LEM PVC TRUGLUE 400GR,2022/6/2
39356,1JC-22060229004,# GERGAJI GAGANG L101 12INC VT 04062 KNG+HTM KDK,2022/6/2
39357,1JC-22060229004,PVC ELBOW AW 3/4,2022/6/2
39358,1JC-22060229004,PVC UNION SOCKET AW 3/4,2022/6/2
39359,1JC-22060229004,NIPPE 2000-012 CHAMONIX 1L,2022/6/2
39360,1JC-22060229004,PIPA PUTIH MASPION AW 3/4,2022/6/2
39618,1JC-22060312044,GALVALUM G TRUST 40X40X0.35MMX4MTR,2022/6/3
39619,1JC-22060312044,GYPSUM KNAUF REGULER 9X1200X2400,2022/6/3
39620,1JC-22060312044,ACE 9 SCRAPER PLASTERBOARD,2022/6/3
39621,1JC-22060312044,# ISOLASI/PERBAN GYPSUM,2022/6/3
39622,1JC-22060312044,PROSPERO SILINDER KUNCI ZB 5 COMP BLISTER (348),2022/6/3
39623,1JC-22060312044,"# WD 4X1,2 CUTTING WELL",2022/6/3
39624,1JC-22060312044,# KUAS CAT 633 ETERNA 3 INC,2022/6/3
39625,1JC-22060312044,# AMPLAS ROLL PRIMERO 120,2022/6/3
39626,1JC-22060312044,# SEKRUP GYPSUM 8X3,2022/6/3
39627,1JC-22060312044,# SEKRUP GYPSUM 1X6,2022/6/3
39628,1JC-22060312044,# KAPI GAGANG KARET 2 1/2 INC,2022/6/3
39629,1JC-22060312044,# PAKU BETON 3,2022/6/3
39630,1JC-22060312044,ACE 230MM ROLLER COVER BUDGET,2022/6/3
39631,1JC-22060312044,NIPPON VINILEX TINTING PASTEL BASE 5KG,2022/6/3
40071,1JC-22060431045,CLOSET DUDUK ANDALUZITE WHITE,2022/6/4
40072,1JC-22060431045,SEMEN GRESIK 40KG,2022/6/4
40073,1JC-22060431045,# LEM LAKBAN BULL 1.2MMX5CMX3M BLGL 12-503,2022/6/4
40074,1JC-22060431045,# KUAS CAT 633 ETERNA 4 INC,2022/6/4
40075,1JC-22060431045,NIPPON KUAS ROLLER 9INC 1000 - BASIC BUNGKUS BIRU,2022/6/4
40076,1JC-22060431045,# BAK CAT MIRING ABU-ABU,2022/6/4
40077,1JC-22060431045,NIPPON VINILEX TINTING PASTEL BASE 25KG,2022/6/4
40078,1JC-22060431045,# PINTU NEW STAR MASPION PUTIH+GRENDEL,2022/6/4
40079,1JC-22060431045,# BAK CAT KOTAK KECIL ABU-ABU,2022/6/4
40080,1JC-22060431045,# BAK CUCI PIRING 50,2022/6/4
40081,1JC-22060431045,# KUNCI BULAT EXITO,2022/6/4
40413,1JC-22060612017,# CAT POSTER AGA 099 LIME GREEN 250CC,2022/6/6
40414,1JC-22060612017,# CAT POSTER AGA HITAM 250CC,2022/6/6
40415,1JC-22060612017,# CAT POSTER AGA PUTIH 250CC,2022/6/6
40416,1JC-22060612017,# CAT POSTER AGA 108 ORANGE 250CC,2022/6/6
40417,1JC-22060612017,# CAT POSTER AGA P 124 250CC,2022/6/6
40418,1JC-22060612017,# CAT POSTER AGA 103 DARK RED 250CC,2022/6/6
40419,1JC-22060612017,# CAT POSTER AGA 105 TURQUOISE BLUE 250CC,2022/6/6
40420,1JC-22060612017,# CAT POSTER AGA 101 YELLOW CANARY 250CC,2022/6/6
40421,1JC-22060612017,# CAT POSTER AGA 110 RED BROWN 250CC,2022/6/6
40422,1JC-22060612017,# CAT POSTER AGA P 123 SIENNA 250CC,2022/6/6
40423,1JC-22060612017,# CAT PEARLESCENT AGA S100 BONZE GOLD 250CC,2022/6/6
40424,1JC-22060612017,# CAT POSTER AGA 102 GOLDEN YELLOW 250CC,2022/6/6
40425,1JC-22060612017,# CAT POSTER AGA 104 DARK GREEN 250CC,2022/6/6
40691,1JC-22060631096,PVC ELBOW D4,2022/6/6
40692,1JC-22060631096,PVC SOCKET D4,2022/6/6
40693,1JC-22060631096,BOSCH HSS-G METAL DRILL BIT 4.0MM 2608595059,2022/6/6
40694,1JC-22060631096,C-MART ALAT TEMBAK 9INC CAULKING GUN,2022/6/6
40695,1JC-22060631096,NO DROP MEMBRANE 10CMX10M,2022/6/6
40696,1JC-22060631096,# LEM LAKBAN BULL 1.2MMX5CMX3M BLGL 12-503,2022/6/6
40697,1JC-22060631096,HOME CARE PAINT BRUSH WHITE 2 INC,2022/6/6
40698,1JC-22060631096,# PAKU RIVET AP 550,2022/6/6
40699,1JC-22060631096,# TAPPING JF 10X1 1/2,2022/6/6
40700,1JC-22060631096,# ISI CUTTER KENKO L-150 (CX021),2022/6/6
40701,1JC-22060631096,VT GLASS & METAL SEALANT TRANSLUCENT 270ML V-TECH,2022/6/6
40702,1JC-22060631096,# GERGAJI BESI KODAI HB-02 18T,2022/6/6
40703,1JC-22060631096,HOME CARE PAINT BRUSH WHITE 1 INC,2022/6/6
40704,1JC-22060631096,LEM PVC TRUGLUE 400GR,2022/6/6
40705,1JC-22060631096,# CORONG TALANG PVC HITAM 4INC,2022/6/6
40706,1JC-22060631096,# GUNTING KODOK GIGAN,2022/6/6
40707,1JC-22060631096,DIAMOND WELL 4 INC J&J TURBO THIN,2022/6/6
40708,1JC-22060631096,# CUTTER KENKO L500,2022/6/6
42512,1JC-22061331022,SPANDEX ATAP GALVALUM ARM 750X0.30X4MTR,2022/6/13
42513,1JC-22061331022,SPANDEX ATAP GALVALUM ARM 750X0.30X4MTR,2022/6/13
42514,1JC-22061331022,LAKONI PRO HAND RIVETER 2-10MM 101331,2022/6/13
42515,1JC-22061331022,PIPA KOTAK 50X50X2MM JIS,2022/6/13
42516,1JC-22061331022,# PAKU RIVET SIP550,2022/6/13
42517,1JC-22061331022,# SERAT FIBER 29CMX46CM,2022/6/13
42518,1JC-22061331022,# DRILLING 5X40,2022/6/13
42519,1JC-22061331022,SENG TALANG 0.30MMX90CMX50M UTOMODECK (PLAT ROLL,2022/6/13
42520,1JC-22061331022,# PAKU BETON 1 1/2,2022/6/13
42521,1JC-22061331022,# PAKU BETON 1,2022/6/13
42522,1JC-22061331022,AQUAPROOF TERAKOTA 042 4KG,2022/6/13
42626,1JC-22061331086,MATEX PUTTY 002 SUPER WHITE 4K,2022/6/13
42627,1JC-22061331086,CAT PARAGON PUTIH 5KG,2022/6/13
42628,1JC-22061331086,# BAK CAT MIRING ABU-ABU,2022/6/13
42629,1JC-22061331086,# AMPLAS ROLL PRIMERO 120,2022/6/13
42630,1JC-22061331086,VINILEX PRO TINT BASE 20K,2022/6/13
42631,1JC-22061331086,HOME CARE PAINT BRUSH WHITE 3 INC,2022/6/13
42632,1JC-22061331086,ACE 7 SCRAPER PLASTERBOARD,2022/6/13
42633,1JC-22061331086,BEE BRAND 1000-1017 MARRONE BRUCIATO 0.9L,2022/6/13
42634,1JC-22061331086,# SATELIT THINNER B SPECIAL 1000ML,2022/6/13
42635,1JC-22061331086,# KAPI GAGANG KARET 3 INC,2022/6/13
42636,1JC-22061331086,KAPI PVC HOME CARE 9INC,2022/6/13
42637,1JC-22061331086,NIPPON KUAS ROLLER 9INC 1000,2022/6/13
42638,1JC-22061331086,NO DROP 009 PUTIH 4KG,2022/6/13
42639,1JC-22061331086,TAIYO BANGUNAN AMPLAS ROLL #240,2022/6/13
42651,1JC-22061412004,GALVALUM G TRUST 20X40X0.35MMX4MTR,2022/6/14
42652,1JC-22061412004,NEOBOARD 4MM 1200X2400,2022/6/14
42653,1JC-22061412004,# SEKRUP GYPSUM 1X6,2022/6/14
42654,1JC-22061412004,# SEKRUP KALSIBOARD 6X1,2022/6/14
42655,1JC-22061412004,GALVALUM G TRUST 40X40X0.35MMX4MTR,2022/6/14
42656,1JC-22061412004,GYPSUM KNAUF REGULER 9X1200X2400,2022/6/14
42657,1JC-22061412004,WALL ANGEL UK. 0.80MMX3MTR KENCANA,2022/6/14
42658,1JC-22061412004,# BUSA KUAS ROLL PH 4INC 2250 PINEHILL,2022/6/14
42659,1JC-22061412004,# ISOLASI/PERBAN GYPSUM TANPA LEM,2022/6/14
42660,1JC-22061412004,# PAKU BETON 1,2022/6/14
42661,1JC-22061412004,ENZO 2 WAY TES PEN 6X200 (100-500V) HT-0058,2022/6/14
42662,1JC-22061412004,# TRIPLEK SEMI UK.6X4X8,2022/6/14
42663,1JC-22061412004,# TIMBA COR ORANGE TC15,2022/6/14
42664,1JC-22061412004,HOME CARE MINI PAINT ROLLER 4INC 13MM 1/2,2022/6/14
43489,1JC-22061631046,HOME CARE PAINT BRUSH WHITE 4 INC,2022/6/16
43490,1JC-22061631046,SEAL TAPE ONDA 10M 12MM ST01 1/2,2022/6/16
43491,1JC-22061631046,# KARET PAKU,2022/6/16
43492,1JC-22061631046,LEM IKA SEAL 988 CLEAR 300ML,2022/6/16
43493,1JC-22061631046,# BAK CAT MIRING ABU-ABU,2022/6/16
43494,1JC-22061631046,KRAN A 812 CIS ONDA,2022/6/16
43495,1JC-22061631046,# MATA GERGAJI SANDFLEX 24T,2022/6/16
43496,1JC-22061631046,# SARINGAN GOT YSK STAINLESS 10X10CM,2022/6/16
43497,1JC-22061631046,HOME CARE MINI PAINT ROLLER 4INC 13MM 1/2,2022/6/16
43498,1JC-22061631046,ACE 230MM COVER + FRAME ROLLER BUDGET,2022/6/16
43499,1JC-22061631046,# ISOLASI/PERBAN GYPSUM TANPA LEM,2022/6/16
43500,1JC-22061631046,KAPI PVC HOME CARE 7INC,2022/6/16
44275,1JC-22061931055,# NEPEL SELANG 1/2X5/8,2022/6/19
44276,1JC-22061931055,# BARU GOSOK MERAH 8X2X1 CPT NATIONAL,2022/6/19
44277,1JC-22061931055,TRILLIUN SELANG HIPREX 1/2X50M,2022/6/19
44278,1JC-22061931055,# DOUBLE NEPEL STAINLESS 1/2X1/2,2022/6/19
44279,1JC-22061931055,PVC FAUCET SOCKET AW 1/2,2022/6/19
44280,1JC-22061931055,# SOCK DRAT DALAM 1/2X3/4,2022/6/19
44281,1JC-22061931055,TRILLIUN SELANG HIPREX 5/8X50M,2022/6/19
44282,1JC-22061931055,# BALLVALVE KUNINGAN 1/2,2022/6/19
44283,1JC-22061931055,AWT KERAN AWET JC 02,2022/6/19
44284,1JC-22061931055,"# KABEL TIES PUTIH 2,5X100",2022/6/19
44285,1JC-22061931055,ALDO KLEM SELANG STAINLESS KUPING 5/8,2022/6/19
44286,1JC-22061931055,ALDO KLEM SELANG STAINLESS KUPING 1,2022/6/19
44287,1JC-22061931055,# KLEM SELANG 3/4,2022/6/19
