id,id_transaksi,item,tanggal
8,1JC-22010212004,# DYNABOLT 8X40,2022/1/2
9,1JC-22010212004,# PAKU RIVET 450,2022/1/2
10,1JC-22010212004,SHEET ROLL ZINCALUME 0.30MM X 914MM KENCANA,2022/1/2
11,1JC-22010212004,# KAWAT LAS NIKKO STEEL RD-460 2MM,2022/1/2
34,1JC-22010212018,# KAPI SET GREATWALL,2022/1/2
35,1JC-22010212018,# KLEM SELANG 3/4,2022/1/2
36,1JC-22010212018,# KAWAT LAS NIKKO STEEL RD-460 2MM,2022/1/2
37,1JC-22010212018,# ISAMU POLICO HIJAU+OBAT 1KG,2022/1/2
38,1JC-22010212018,DITON MOTORCYCLE SPECIAL 9102 WHITE 400CC,2022/1/2
39,1JC-22010212018,# KUAS CAT 633 ETERNA 1 1/2 INC,2022/1/2
40,1JC-22010212018,CAT SAMURAI FLAT BLACK 109A 400ML (KUROBRUSH),2022/1/2
56,1JC-22010212031,# S TAPPING JP 8X2,2022/1/2
57,1JC-22010212031,HOLLOW H TUB 20X40X0.3MMX4MTR,2022/1/2
58,1JC-22010212031,# SEKRUP GYPSUM 2X6,2022/1/2
59,1JC-22010212031,# TRIPLEK FULL MERANTI UK.5X4X8,2022/1/2
73,1JC-22010212044,L16 COOPER,2022/1/2
74,1JC-22010212044,L16-1/2F COOPER,2022/1/2
75,1JC-22010212044,SEAL TAPE ONDA 10M 12MM ST,2022/1/2
76,1JC-22010212044,PIPA PEX 16 - 50 MTR COLD (PIPA DINGIN),2022/1/2
77,1JC-22010212044,T16 COOPER,2022/1/2
89,1JC-22010229002,# TRIPLEK SEMI UK.15X4X8,2022/1/2
90,1JC-22010229002,# TRIPLEK SENGON UK.3X4X8MM,2022/1/2
91,1JC-22010229002,BINTANG THINNER A SPECIAL 1 LITER,2022/1/2
92,1JC-22010229002,DEMPOL ISAMU 014 1KG,2022/1/2
94,1JC-22010229004,KUAS CAP MATA BAGUS 1INC,2022/1/2
95,1JC-22010229004,NIPPON WOODSTAIN 102 AKASIA 1L,2022/1/2
96,1JC-22010229004,# KUAS CAT 633 ETERNA 2 INC,2022/1/2
97,1JC-22010229004,#THINNER B BOTOL 1LT SRIKAYA EMAS,2022/1/2
98,1JC-22010229004,#HCL SUPER KERAS PEMBERSIH KERAMIK 1LT (BTL PLAS),2022/1/2
101,1JC-22010229006,# KAWAT PARABOLA BAJA PUTIH (NYAMUK) 10MTR,2022/1/2
102,1JC-22010229006,#THINNER B BOTOL 500 FULL SRIKAYA EMAS,2022/1/2
103,1JC-22010229006,SEAL TAPE ONDA 10M 12MM ST,2022/1/2
104,1JC-22010229006,#LEM CASTOL 21CCM,2022/1/2
105,1JC-22010229006,TUTUP PAGAR 08X1000X40M A-CC COKLAT (MASTERLINE),2022/1/2
106,1JC-22010229006,# SEKRUP GYPSUM 1X6,2022/1/2
107,1JC-22010229006,# KUAS CAT 633 ETERNA 1 INC,2022/1/2
108,1JC-22010229006,"# KABEL TIES HITAM 3,6X250 PRIMERO",2022/1/2
113,1JC-22010229009,SEAL TAPE ONDA 10M 12MM ST,2022/1/2
114,1JC-22010229009,# BAUT KUNING 6X15,2022/1/2
115,1JC-22010229009,# ALDO KIKIR 1/2 BULAT 6INC (HALUS),2022/1/2
116,1JC-22010229009,HI-S RING VER M.6 (1/4INC) PTH PCS,2022/1/2
143,1JC-22010231005,# KAPI GAGANG KARET 2 1/2 INC,2022/1/2
144,1JC-22010231005,# KASUTAN PLASTIK,2022/1/2
145,1JC-22010231005,ACE 230MM ROLLER COVER BUDGET,2022/1/2
146,1JC-22010231005,# ALAT TEMBAK LEM BOTOL SOLIGEN,2022/1/2
147,1JC-22010231005,LEM PUTIH RAJAWALI 0.8KG,2022/1/2
148,1JC-22010231005,KUAS CAP MATA BAGUS 2 1/2INC,2022/1/2
149,1JC-22010231005,ACE 9 SCRAPER PLASTERBOARD,2022/1/2
150,1JC-22010231005,SERAT FIBER 29CMX46CM,2022/1/2
151,1JC-22010231005,AQUAPROOF ABU-ABU MUDA 062 4KG,2022/1/2
152,1JC-22010231005,SEMEN GRESIK 40KG,2022/1/2
153,1JC-22010231005,GALVALUM G TRUST 20X40X0.35MMX4MTR,2022/1/2
162,1JC-22010231010,ACE 230MM ROLLER COVER BUDGET,2022/1/2
163,1JC-22010231010,#THINNER B BOTOL 500 FULL SRIKAYA EMAS,2022/1/2
164,1JC-22010231010,NIPPON VINILEX 300 WHITE 5KG,2022/1/2
165,1JC-22010231010,BEE BRAND 1000-1020 DELL OSSIDO 0.9L,2022/1/2
180,1JC-22010231019,# AMPLAS ROLL SOLIGEN 400,2022/1/2
181,1JC-22010231019,# SEKRUP GYPSUM 1 1/2X6,2022/1/2
182,1JC-22010231019,"# SIKU ALMINI 5/8 (1,5CMX6M) LIST U",2022/1/2
183,1JC-22010231019,# AMPLAS ROLL PRIMERO 150,2022/1/2
232,1JC-22010231053,# ISAMU POLICO HIJAU+OBAT 1KG,2022/1/2
233,1JC-22010231053,# THINNER A SPECIAL HI GLOSS BOTOL 1 LITER SRIKAYA,2022/1/2
234,1JC-22010231053,# AMPLAS DUCO FUJI STAR NO. 220,2022/1/2
235,1JC-22010231053,# AMPLAS DUCO FUJI STAR NO. 400,2022/1/2
236,1JC-22010231053,# AMPLAS DUCO FUJI STAR NO. 80,2022/1/2
240,1JC-22010231060,# KUNCI RING 8X10 CPT NATIONAL,2022/1/2
241,1JC-22010231060,# OBENG BOLAK BALIK AMERIKA 4 INC,2022/1/2
242,1JC-22010231060,LEM DEXTONE 5 MENIT PLASTIC&STEEL 48GR,2022/1/2
243,1JC-22010231060,SYNOTT KABEL TIES PUTIH 3X150,2022/1/2
244,1JC-22010231060,# ISOLASI NATIONAL UK.3/4,2022/1/2
245,1JC-22010231060,#SODA API BKS KECIL 0.4KG,2022/1/2
254,1JC-22010312005,VISER X8 (FISHER),2022/1/3
255,1JC-22010312005,SHERLOCK MATA BOR BETON 8MM (SH.HSSMN-8),2022/1/3
256,1JC-22010312005,ENZO KNIFE SIKAT TANGAN WE-0019,2022/1/3
257,1JC-22010312005,NIPPON PYLOX 109A BLACK FLAT 300CC,2022/1/3
258,1JC-22010312005,# TAPPING JF 10X2,2022/1/3
259,1JC-22010312006,VINILEX PRO PASTEL BASE 4.5K,2022/1/3
260,1JC-22010312006,# AMPLAS ROLL PRIMERO 100,2022/1/3
261,1JC-22010312006,# KAPI GAGANG KARET 4 INC,2022/1/3
262,1JC-22010312006,NIPPON MATEX 3148 CEILING WHITE 4.5K,2022/1/3
263,1JC-22010312006,LEM PUTIH RAJAWALI 0.8KG,2022/1/3
264,1JC-22010312006,# KAPI GAGANG KARET 2 INC,2022/1/3
265,1JC-22010312006,SEMEN PUTIH TIGA RODA WC 1KG,2022/1/3
266,1JC-22010312007,SEMEN PUTIH TIGA RODA WC 1KG,2022/1/3
267,1JC-22010312007,# PAKU BETON 2,2022/1/3
268,1JC-22010312007,L16-1/2F COOPER,2022/1/3
269,1JC-22010312007,L16 COOPER,2022/1/3
272,1JC-22010312010,NIPPE 2000-480 MATT BLACK 1LT,2022/1/3
273,1JC-22010312010,NIPPON THINNER A SPECIAL 1L,2022/1/3
274,1JC-22010312010,# KUAS KING AMERIKA 2 1/2 PUTIH,2022/1/3
275,1JC-22010312010,SIKA TILE GROUT CREAM 25X1KG (PENGISI NAT KERAMIK),2022/1/3
279,1JC-22010312012,# KUAS CAT 633 ETERNA 2 INC,2022/1/3
280,1JC-22010312012,# KUAS CAP MATA 1 1/2,2022/1/3
281,1JC-22010312012,#THINNER B BOTOL 1LT SRIKAYA EMAS,2022/1/3
282,1JC-22010312012,BEE BRAND 1000-666 MATT BLACK 0.9L,2022/1/3
284,1JC-22010312014,TRILLIUN PUREFLO ELBOW AW 1,2022/1/3
285,1JC-22010312014,PIPA WAVIN AW 1,2022/1/3
286,1JC-22010312014,# PAKU BETON 1,2022/1/3
287,1JC-22010312014,LEM PVC TRUGLUE 400GR,2022/1/3
288,1JC-22010312014,PVC FAUCET ELBOW MI AW 1/2 X 3/4,2022/1/3
289,1JC-22010312014,UNNU SEAL TAPE 01,2022/1/3
290,1JC-22010312014,PVC ELBOW AW 3/4,2022/1/3
291,1JC-22010312014,PVC REDUCER SOCKET AW 1X3/4,2022/1/3
292,1JC-22010312014,PVC TEE AW 1,2022/1/3
293,1JC-22010312014,ORIS KLEM PIPA OCP 3/4,2022/1/3
305,1JC-22010312024,# AMPLAS DUCO FUJI STAR NO. 400,2022/1/3
306,1JC-22010312024,NIPPON WOODSTAIN 101 WALNUT 1L,2022/1/3
307,1JC-22010312024,# KUAS CAT 633 ETERNA 2 1/2 INC,2022/1/3
308,1JC-22010312024,# AMPLAS DUCO TOYOSAKI 180,2022/1/3
312,1JC-22010312028,TUTUP PAGAR 08X1000X40M A-CC PUTIH (MASTERLINE),2022/1/3
313,1JC-22010312028,NIPPON PYLOX PB116 BROWN 0.3L,2022/1/3
314,1JC-22010312028,# ISOLASI KERTAS 2 NACI,2022/1/3
315,1JC-22010312028,# CAT MINYAK AGA PUTIH 100GR (ENAMEL PAINT),2022/1/3
316,1JC-22010312028,# AMPLAS DUCO FUJI STAR NO. 150,2022/1/3
317,1JC-22010312028,# KUAS CAT 633 ETERNA 1 1/2 INC,2022/1/3
347,1JC-22010312052,NIPPON SPOT-LESS PASTEL BASE 2.35L,2022/1/3
348,1JC-22010312052,KUAS ROLLER NP 9INC 1000,2022/1/3
349,1JC-22010312052,NIPPON MATEX PUTTY 4K,2022/1/3
350,1JC-22010312052,ACE 7 SCRAPER PLASTERBOARD,2022/1/3
358,1JC-22010312063,# SEKRUP GYPSUM 3/4X6,2022/1/3
359,1JC-22010312063,# KUNCI LACI FERZA C,2022/1/3
360,1JC-22010312063,"KABEL SUPREME NYM 2X1,5 100M",2022/1/3
361,1JC-22010312063,# TARIKAN LACI BULAN 12CM HITAM POLOS,2022/1/3
362,1JC-22010312064,# BAK CAT MIRING PINE HILL HIJAU,2022/1/3
363,1JC-22010312064,ALDO ORING KIT SET 225 PCS (INCH),2022/1/3
364,1JC-22010312064,#SODA API BKS KECIL 0.4KG,2022/1/3
365,1JC-22010312064,NIPPON VINILEX 300 WHITE 5KG,2022/1/3
366,1JC-22010312064,KUAS CAP MATA BAGUS 4INC,2022/1/3
367,1JC-22010312065,GALVALUM G TRUST 20X40X0.35MMX4MTR,2022/1/3
368,1JC-22010312065,RENG 0.45MMX6MTR KENCANA KECIL LIPAT,2022/1/3
369,1JC-22010312065,GALVALUM G TRUST 40X40X0.35MMX4MTR,2022/1/3
370,1JC-22010312065,SIKA TILE GROUT WHITE 25X1KG (PENGISI NAT KERAMIK),2022/1/3
390,1JC-22010329011,# AMPLAS DUCO FUJI STAR NO. 180,2022/1/3
391,1JC-22010329011,PAKU 2INC 30KG,2022/1/3
392,1JC-22010329011,PAKU 3INC 30KG,2022/1/3
393,1JC-22010329011,NIPPON WOODSTAIN 103 PALISANDER 1L,2022/1/3
394,1JC-22010329011,KAWAT BENDRAT 20KG,2022/1/3
395,1JC-22010329011,# KUAS CAT 633 ETERNA 3 INC,2022/1/3
408,1JC-22010329018,NIPPON ELASTEX DEEP BASE 4K,2022/1/3
409,1JC-22010329018,NIPPON VINILEX TINTING PASTEL BASE 25KG,2022/1/3
410,1JC-22010329018,METALIC PAINT WATERBASE 3100 REAL GOLD 0.3L,2022/1/3
411,1JC-22010329018,KUAS ROLLER NP 9INC 1000,2022/1/3
420,1JC-22010329023,ACE 110MM MINI ROLLER COVER BUDGET,2022/1/3
421,1JC-22010329023,VINILEX (WITH SILVER ION) PASTEL BASE 25KG,2022/1/3
422,1JC-22010329023,WEATHERBOND SOLAREFLECT PASTEL BASE 2.35L,2022/1/3
423,1JC-22010329023,KANSAI PROPERTY BROWN STAGE 025 5KG,2022/1/3
426,1JC-22010329026,LEM DEXTONE GLASS&METAL T.WHITE NEUTRAL 300ML,2022/1/3
427,1JC-22010329026,ENZO KNIFE SIKAT TANGAN WE-0019,2022/1/3
428,1JC-22010329026,SERAT FIBER 29CMX46CM,2022/1/3
429,1JC-22010329026,NO DROP 002 ABU ABU TUA 1KG,2022/1/3
430,1JC-22010329026,# LEM DOBEL SIL SILICONE SEALANT CLEAR 280ML,2022/1/3
443,1JC-22010331001,MU 200 ACIAN PLESTERAN/BETON 20KG,2022/1/3
444,1JC-22010331001,WASHI TAPE 002 24MMX15M,2022/1/3
445,1JC-22010331001,AQUAPROOF TRANSPARAN 001 4KG,2022/1/3
446,1JC-22010331001,# KAIN MAJUN PUTIH,2022/1/3
468,1JC-22010331016,# AMPLAS ROLL PRIMERO 320,2022/1/3
469,1JC-22010331016,WEATHERBOND 1001 BRILLIANT WHITE 2.5L,2022/1/3
470,1JC-22010331016,# KLEM SELANG 7/8,2022/1/3
471,1JC-22010331016,# THINNER A SPECIAL HI GLOSS BOTOL 1 LITER SRIKAYA,2022/1/3
472,1JC-22010331016,IMPRA WOODSTAIN WS-162B YELLOW BB 1LT,2022/1/3
475,1JC-22010331021,NIPPON VINILEX 300 WHITE 5KG,2022/1/3
476,1JC-22010331021,LAKONI PRO PADLOCK LONG SQUARE 60MM 101538,2022/1/3
477,1JC-22010331021,# KUAS CAT 633 ETERNA 2 INC,2022/1/3
478,1JC-22010331021,# LAKBAN BENING SUNFINE OPP 2INC,2022/1/3
494,1JC-22010331031,LEM PUTIH RAJAWALI 0.8KG,2022/1/3
495,1JC-22010331031,# AMPLAS ROLL PRIMERO 120,2022/1/3
496,1JC-22010331031,# LEM G,2022/1/3
497,1JC-22010331031,SEMEN GRESIK 1KG,2022/1/3
498,1JC-22010331032,L16 COOPER,2022/1/3
499,1JC-22010331032,# TEE SHOWER 1/2,2022/1/3
500,1JC-22010331032,T16 COOPER,2022/1/3
501,1JC-22010331032,S20-1/2F COOPER,2022/1/3
502,1JC-22010331032,L20 COOPER,2022/1/3
503,1JC-22010331033,# KUAS CAT 633 ETERNA 2 1/2 INC,2022/1/3
504,1JC-22010331033,NO DROP 010 ABU ABU MUDA 1KG,2022/1/3
505,1JC-22010331033,SERAT FIBER 29CMX46CM,2022/1/3
506,1JC-22010331033,# CATUT PANJANG BAJA GG KARET AIWO 10 (SN0120),2022/1/3
512,1JC-22010331037,# SARINGAN GOT 036 (HI0003),2022/1/3
513,1JC-22010331037,# KUNCI L SOLIGEN B02,2022/1/3
514,1JC-22010331037,SHOWER TAP 2 WAY HS-H201C ZN,2022/1/3
515,1JC-22010331037,# AUTOSOL METAL POLISH 50 GRAM,2022/1/3
516,1JC-22010331037,# OBENG BOLAK BALIK AMERIKA 4 INC,2022/1/3
518,1JC-22010331039,NIPPE 2000-1013 INDIGO BLUE VESPA 1LT,2022/1/3
519,1JC-22010331039,NIPPON THINNER A SPECIAL 1L,2022/1/3
520,1JC-22010331039,# ISOLASI DOUBLE TAPE FOM NACI HIJAU 24MMX5MTR,2022/1/3
521,1JC-22010331039,# BAUT KUNING 10X45,2022/1/3
522,1JC-22010331039,# RING 10X23,2022/1/3
523,1JC-22010331040,# TEKIRO MATA SOCK 1/2DR 6PT 10MM (T0123),2022/1/3
524,1JC-22010331040,SHERLOCK MATA SOCK 24MM (MUL.GSOCK.24),2022/1/3
525,1JC-22010331040,NIPPON HI-EPOXY FILLER BASE WHITE 0.8L,2022/1/3
526,1JC-22010331040,AMPLAS ROLL SIKEN ECO GRID 100,2022/1/3
527,1JC-22010331040,# AMPLAS ROLL SOLIGEN 220,2022/1/3
528,1JC-22010331040,NIPPON THINNER A SPECIAL 1L,2022/1/3
532,1JC-22010331044,KANSAI PROPERTY 581-531 TINT 25KG,2022/1/3
533,1JC-22010331044,ACE 230MM ROLLER COVER BUDGET,2022/1/3
534,1JC-22010331044,LEM PUTIH RAJAWALI 0.8KG,2022/1/3
535,1JC-22010331044,SEMEN PUTIH TIGA RODA WC 40KG,2022/1/3
536,1JC-22010331044,KANSAI PROPERTY YELLOW PILAR 021 5KG,2022/1/3
537,1JC-22010331044,KUAS CAP MATA BAGUS 4INC,2022/1/3
543,1JC-22010331049,L20 COOPER,2022/1/3
544,1JC-22010331049,S16-1/2F COOPER,2022/1/3
545,1JC-22010331049,# THINNER A SUPER GLOSS BOTOL 1LITER  SRIKAYA EMAS,2022/1/3
546,1JC-22010331049,L16-1/2F COOPER,2022/1/3
547,1JC-22010331049,L16 COOPER,2022/1/3
561,1JC-22010331059,# STRIMIN KASA BIRU,2022/1/3
562,1JC-22010331059,# CAT MINYAK AGA 236 100GR (ENAMEL PAINT),2022/1/3
563,1JC-22010331059,AVIAN SYNTHETIC SW (SUPER WHITE) 500CC,2022/1/3
564,1JC-22010331059,#THINNER B BOTOL 500 FULL SRIKAYA EMAS,2022/1/3
565,1JC-22010331059,# HOME CARE WHITE BRUSH 2INC SYNTHETIC,2022/1/3
568,1JC-22010331061,STOP KONTAK TANPA KABEL 3LBG GNID-103 GONGNIU(60),2022/1/3
569,1JC-22010331061,PVC FAUCET SOCKET AW 3/4,2022/1/3
570,1JC-22010331061,# KLEM SELANG 1,2022/1/3
571,1JC-22010331061,# NEPEL SELANG 3/4X3/4,2022/1/3
572,1JC-22010331061,SEAL TAPE ONDA 10M 12MM ST,2022/1/3
584,1JC-22010412003,K 407 MH ONDA,2022/1/4
585,1JC-22010412003,PVC CAP AW 3/4,2022/1/4
586,1JC-22010412003,HAND SHOWER HS301C WHITE,2022/1/4
587,1JC-22010412003,PVC ELBOW AW 3/4,2022/1/4
588,1JC-22010412003,NIPPON VINILEX TINTING PASTEL BASE 25KG,2022/1/4
606,1JC-22010412016,# ALDO HOLE SAW 11 PCS GRINDING TEETH 1211,2022/1/4
607,1JC-22010412016,# S TAPPING JF 8X1 1/4,2022/1/4
608,1JC-22010412016,# TAPPING JF 6X1,2022/1/4
609,1JC-22010412016,SEAL TAPE DCOTA 10M NEW 480,2022/1/4
610,1JC-22010412016,# TAPPING JP 6X3/4,2022/1/4
628,1JC-22010412028,# DRILLING 5X20,2022/1/4
629,1JC-22010412028,# BAUT SIKU LUBANG PUTIH 8X15,2022/1/4
630,1JC-22010412028,# TRIPLEK SEMI UK.9X4X8,2022/1/4
631,1JC-22010412028,"# WD 4X1,2 CUTTING WELL",2022/1/4
632,1JC-22010412028,# SIKU LUBANG TEBAL ABU-ABU,2022/1/4
633,1JC-22010412028,LEM DEXTONE AUTO SEALER BESAR,2022/1/4
634,1JC-22010412028,# DYNABOLT 10X50,2022/1/4
635,1JC-22010412028,# PLAT SIKU LUBANG,2022/1/4
650,1JC-22010412040,# KUAS CAT 633 ETERNA 1 1/2 INC,2022/1/4
651,1JC-22010412040,LEM PUTIH RAJAWALI 0.8KG,2022/1/4
652,1JC-22010412040,NIPPON THINNER B 0.8L,2022/1/4
653,1JC-22010412040,NIPPON WEATHERBOND TINT BASE 2.30 L,2022/1/4
654,1JC-22010412040,NIPPON SPOT-LESS PASTEL BASE 18.80L,2022/1/4
655,1JC-22010412040,CORNIS A PLUS ADHESIVE 1KG,2022/1/4
656,1JC-22010412040,# AMPLAS ROLL PRIMERO 320,2022/1/4
657,1JC-22010412040,ACE 7 SCRAPER PLASTERBOARD,2022/1/4
658,1JC-22010412040,BEE BRAND 1000 PASTEL BASE 2.35L,2022/1/4
661,1JC-22010412044,KUAS ROLLER REFILL NP 9INC 1000,2022/1/4
662,1JC-22010412044,# HOME CARE WHITE BRUSH 2INC SYNTHETIC,2022/1/4
663,1JC-22010412044,ACE 110MM MINI ROLLER COVER BUDGET,2022/1/4
664,1JC-22010412044,# ISOLASI KERTAS 1 NACI,2022/1/4
668,1JC-22010412047,"# WD 4X1,2 CUTTING WELL",2022/1/4
669,1JC-22010412047,# SIKU TUKANG SOLIGEN,2022/1/4
670,1JC-22010412047,# DYNABOLT 10X77,2022/1/4
671,1JC-22010412047,NACHI MATA BOR SILINDER HSS SD-9.5MM NAC0163,2022/1/4
672,1JC-22010412048,PVC SOCKET AW 1,2022/1/4
673,1JC-22010412048,PVC ELBOW AW 1,2022/1/4
674,1JC-22010412048,PIPA WAVIN AW 1,2022/1/4
675,1JC-22010412048,LEM PVC RAJAWALI 45GRAM (LEM PIPA PVC),2022/1/4
677,1JC-22010412051,# AMPLAS ROLL PRIMERO 100,2022/1/4
678,1JC-22010412051,# TATAKAN AMPLAS,2022/1/4
679,1JC-22010412051,C-MART ALAT TEMBAK 9INC CAULKING GUN,2022/1/4
680,1JC-22010412051,AMPLAS ROLL SIKEN ECO GRID 100,2022/1/4
681,1JC-22010412051,# LEM DOBEL SIL SILICONE SEALANT BLACK 280ML,2022/1/4
688,1JC-22010412058,SERAT FIBER 29CMX46CM,2022/1/4
689,1JC-22010412058,# LEM TEMBAK SILIKON NORTON PUTIH,2022/1/4
690,1JC-22010412058,NIPPON HI-EPOXY FILLER BASE WHITE 0.8L,2022/1/4
691,1JC-22010412058,AQUAPROOF TRANSPARAN 001 1KG,2022/1/4
692,1JC-22010412058,AQUAPROOF BIRU 031 1KG,2022/1/4
706,1JC-22010418004,GALVALUM G TRUST 20X40X0.35MMX4MTR,2022/1/4
707,1JC-22010418004,KANAL C 0.80MMX6MTR KENCANA,2022/1/4
708,1JC-22010418004,RENG 0.45MMX6MTR KENCANA KECIL LIPAT,2022/1/4
709,1JC-22010418004,WALL ANGEL UK. 0.80MMX3MTR KENCANA,2022/1/4
710,1JC-22010418004,# DRILLING 5X50,2022/1/4
711,1JC-22010418004,# DRILLING 8X13,2022/1/4
712,1JC-22010418004,# PAKU BETON 1 1/2,2022/1/4
719,1JC-22010429005,# TATAKAN AMPLAS ANTAR,2022/1/4
720,1JC-22010429005,# AMPLAS BULAT 180,2022/1/4
721,1JC-22010429005,CAT PARAGON PUTIH 20KG,2022/1/4
722,1JC-22010429005,HYUNDAI ANGLE GRINDER 100 4INCH 650W (HDAG100),2022/1/4
737,1JC-22010429018,PVC FAUCET ELBOW MI AW 1/2 X 3/4,2022/1/4
738,1JC-22010429018,PVC ELBOW AW 3/4,2022/1/4
739,1JC-22010429018,PIPA WAVIN D 2,2022/1/4
740,1JC-22010429018,PVC ELBOW D2,2022/1/4
759,1JC-22010429038,TANGKI MPOIN + W 300 HITAM,2022/1/4
760,1JC-22010429038,KANAL C 0.80MMX6MTR KENCANA,2022/1/4
761,1JC-22010429038,# PELAMPUNG RADAR BLUE LIQUID (RD-100),2022/1/4
762,1JC-22010429038,"HOLLOW GALVANIS 40X40X0,7MMX6MTR",2022/1/4
763,1JC-22010429039,GALVALUM G TRUST 40X40X0.35MMX4MTR,2022/1/4
764,1JC-22010429039,CORNIS A PLUS ADHESIVE 20KG,2022/1/4
765,1JC-22010429039,# ISOLASI/PERBAN GYPSUM,2022/1/4
766,1JC-22010429039,GYPSUM KNAUF REGULER 9X1200X2400,2022/1/4
767,1JC-22010429039,# SIKAT BAJA EAGLE,2022/1/4
768,1JC-22010429039,BATERAI EVEREADY 1215 AA BP4 HITAM KECIL 48,2022/1/4
775,1JC-22010429044,TRILLIUN SELANG SUPERFLEX 5/8X50M,2022/1/4
776,1JC-22010429044,# PAKU BETON 2,2022/1/4
777,1JC-22010429044,PVC UNION SOCKET AW 1,2022/1/4
778,1JC-22010429044,PIPA POWER MAX CONDUIT 20MM,2022/1/4
799,1JC-22010431010,# KAWAT LAS NIKKO STEEL RD-460 2MM,2022/1/4
800,1JC-22010431010,# RING 6X13,2022/1/4
801,1JC-22010431010,# BAUT KUNING 6X25,2022/1/4
802,1JC-22010431010,# BAUT KUNING 10X60,2022/1/4
803,1JC-22010431010,# RING 10X23,2022/1/4
827,1JC-22010431032,# SIFON PVC,2022/1/4
828,1JC-22010431032,WASTAFEL VOLK P01 WALL HUNG LAVATORY WHITE,2022/1/4
829,1JC-22010431032,AFUR LANTAI WASSER (HSA-6442),2022/1/4
830,1JC-22010431032,KRAN A 804 MH ONDA,2022/1/4
831,1JC-22010431032,BASIN TAP HS-B101C ZN,2022/1/4
847,1JC-22010431046,NIPPE 2000-020 EMERALD GREEN MA 1L,2022/1/4
848,1JC-22010431046,NIPPE 2000-1013 INDIGO BLUE VESPA 1LT,2022/1/4
849,1JC-22010431046,NIPPE 2000-501 SIGNAL RED GM 0.2 L,2022/1/4
850,1JC-22010431046,NIPPE 2000-NP1011 ADMIRAL BLUE MIT 0.2 L,2022/1/4
863,1JC-22010431055,"# ENGSEL TIPIS SS 1,5",2022/1/4
864,1JC-22010431055,# TARIKAN LACI KNOB SEGI BRABUS (2898),2022/1/4
865,1JC-22010431055,SENG TALANG GM TEBAL 0.25MMX90CM (PLAT ROLL GMR),2022/1/4
866,1JC-22010431055,# DRYWALL 8X2 1/2,2022/1/4
867,1JC-22010431055,# KUNCI LACI FREDER MODEL 508 KECIL,2022/1/4
877,1JC-22010431064,# ISOLASI DOUBLE TAPE FOM NACI HIJAU 24MMX5MTR,2022/1/4
878,1JC-22010431064,# FISHER S6,2022/1/4
879,1JC-22010431064,BOSCH CYL-4 MULTI PURPOSE 6X60X100MM 2608680792,2022/1/4
880,1JC-22010431064,VT GLASS & METAL SEALANT TRANSLUCENT 270ML V-TECH,2022/1/4
906,1JC-22010512005,SERAT FIBER 29CMX46CM,2022/1/5
907,1JC-22010512005,# KUAS CAT 633 ETERNA 3 INC,2022/1/5
908,1JC-22010512005,ELASTEX WATERPROOF 06 DARK GREY 4KG,2022/1/5
909,1JC-22010512005,KUAS ROLLER NP 9INC 1000,2022/1/5
915,1JC-22010512009,SEMEN PUTIH TIGA RODA WC 1KG,2022/1/5
916,1JC-22010512009,# WD BATU SLEP 100X6X16MM,2022/1/5
917,1JC-22010512009,LEM PUTIH RAJAWALI 0.8KG,2022/1/5
918,1JC-22010512009,# AMPLAS ROLL PRIMERO 150,2022/1/5
920,1JC-22010512011,# SEKRUP MATA BUKA 16 INC,2022/1/5
921,1JC-22010512011,VISER X10 (FISHER),2022/1/5
922,1JC-22010512011,# SEKRUP MATA TUTUP 3 INC,2022/1/5
923,1JC-22010512011,# SEKRUP MATA TUTUP 14 INC,2022/1/5
924,1JC-22010512011,VISER X8 (FISHER),2022/1/5
940,1JC-22010512023,AMPLAS ROLL SIKEN ECO GRID 100,2022/1/5
941,1JC-22010512023,# ISOLASI KERTAS 2 NACI,2022/1/5
942,1JC-22010512023,# ISOLASI KERTAS 1 NACI,2022/1/5
943,1JC-22010512023,# AMPLAS DUCO FUJI STAR NO. 400,2022/1/5
944,1JC-22010512023,THINNER ND SAKURA 1LT,2022/1/5
955,1JC-22010512032,PVC ELBOW AW 3/4,2022/1/5
956,1JC-22010512032,PVC SOCKET AW 3/4,2022/1/5
957,1JC-22010512032,PVC FAUCET ELBOW MI AW 1/2 X 3/4,2022/1/5
958,1JC-22010512032,# MATA GERGAJI SANDFLEX 24T,2022/1/5
961,1JC-22010512037,NIPPE 2000-517 PUTIH CLASSIC 1L,2022/1/5
962,1JC-22010512037,# THINNER A SPECIAL HI GLOSS BOTOL 1 LITER SRIKAYA,2022/1/5
963,1JC-22010512037,# TATAKAN AMPLAS,2022/1/5
964,1JC-22010512037,DEMPOL ISAMU 014 200CC,2022/1/5
986,1JC-22010512055,ACE 230MM ROLLER COVER BUDGET,2022/1/5
987,1JC-22010512055,# SARINGAN GOT YSK STAINLESS 10X10CM,2022/1/5
988,1JC-22010512055,# SARINGAN GOT NEW STAR PANJANG ANTI TIKUS,2022/1/5
989,1JC-22010512055,ACE 110MM MINI ROLLER COVER BUDGET,2022/1/5
990,1JC-22010512055,# CORONG TALANG PVC HITAM 3INC,2022/1/5
991,1JC-22010512055,LEMKRA NAT FS 210 CREAM 1KG,2022/1/5
992,1JC-22010512055,AQUAPROOF ABU-ABU MUDA 062 4KG,2022/1/5
993,1JC-22010512055,SERAT FIBER 29CMX46CM,2022/1/5
